Meng ennakoi , että Huawein myynti kasvaa vuosittain kymmenen prosenttia tästä vuodesta lähtien .	Meng
Norjalainen TUTV esitteli virtuaalisilmikon käyttöä videolla .	NONE
Lehden mukaan Applelta on luultavasti tulossa myös toinen iPhone , joskin uutinen ei selvästi sano , onko se tarkoitus julkistaa samaan aikaan .	NONE
Laite maksaa noin 870 euroa .	NONE
Verkkokauppa.com sai valitusluvan hovioikeuden viimevuotisesta päätöksestä .	NONE
Niiden myötä Microsoftin palveluja on alkanut käyttää jo useampi kymmenen tuhatta uutta asiakasta , sanoi Elop .	Elop
Canonicalin perustaja , eteläafrikkalainen monimiljonääri Mark Shuttleworth vahvistaa , että Ubuntu-tabletit ja älypuhelimet hyökkäävät markkinoille yhtä aikaa ensi syksynä .	Mark Shuttleworth
Protestien kohteeksi joutuneet kisojen pääsponsorit , joihin kuuluvat muun muassa McDonald's , Coca-Cola ja Visa , ovat pitäytyneet niukoissa kannanotoissa , joissa sanotaan , etteivät ne kannata syrjintää .	NONE
WP is the brand of low cost OSs— Francisco Jeronimo ( @ fjeronimo ) January 14 , 2015	Francisco Jeronimo
Facebookin perustaja Mark Zuckerberg saapuu mobiilialan MWC-messuille Barcelonaan helmikuun lopulla .	Mark Zuckerberg
– Jatkossa tulemme noudattamaan entistä avoimempaa linjaa ja tulemme kertomaan mahdollisten virhetilanteiden aiheuttajat , jotta asiakkaamme saavat mahdollisimman totuudenmukaisen ja reaaliaikaisen kuvan asiasta , Lennu Keinänen , toinen Paytrailin perustajista kirjoitti vastauksena asiakkaille .	Lennu Keinänen
"Aiemmissa Lizard Squad -ryhmän antamissa haastatteluissa muun muassa "" ryan "" ja "" Ryan Cleary "" -nimiä on käyttänyt ryhmän suomalainen 17-vuotias jäsen ."	""" ryan "", Ryan Cleary"
Canalysin analyytikko Daniel Matte uskoo huhtikuussa tulevan Apple Watchin kasvattavan reippaasti älyrannekkeiden markkinoita .	Daniel Matte
Toimitusjohtaja Mikael Hedin mukaan yhtiö harkitsee jatkotoimia .	Mikael Hedin
Amerikkalaisoikeus kumosi internetin neutraliteetin	NONE
– Näyttää siltä , että Microsoft aloittaa vuoden 2015 väärällä jalalla , Chester Wisniewski kirjoittaa Sophoksen Naked Security -blogissa .	Chester Wisniewski
Nykyisin olematonta palkkaa nostavat muun muassa Googlen taustahahmot Larry Page ja Sergei Brin .	Larry Page, Sergei Brin
NSN:n yritysblogissa Kanika Atri kirjoittaa , että kesäkuun 2. päivän voittajien julkistustilaisuudessa on läsnä 125 alan asiantuntijaa , Nokia Growth Partnersin ja muiden riskisijoittajien edustajia ja lisäksi NSN:n johtoa ja päätöksentekijöitä .	Kanika Atri
Yhdysvaltain asukasluku on noin 315 miljoonaa .	NONE
Ericsson sijoittaa vuosittain noin 30 miljardia kruunua , eli 3,4 miljardia euroa , tutkimukseen ja tuotekehitykseen .	NONE
Target on myös ainoa asiakas , jonka kanssa näitä asioita hoidetaan etäältä .	NONE
– Toivon , että Microsoft harkitsee uudelleen [ ennakkoilmoitusten lopettamista ] , mutta jos ei , toivokaamme , että tämä on ainoa askel taaksepäin , jonka se tekee , Wisniewski tylyttää .	Wisniewski
Oculus VR alkoi hiljattain myydä virtuaalisilmikon toisen sukupolven kehittäjäversiota 350 dollarin hintaan .	NONE
Android-laitteen ohella Chromecastia voi käyttää myös pc:llä ja Macilla .	NONE
Elopin aurinko nousee nyt Kiinasta	Elopin
Ja olipa Saarinen myös suunnitellut chicagolaisen ala-asteen , jota Eeron toimitusjohtaja Nick Weaver aikanaan kävi .	Saarinen, Nick Weaver
LG on myöntänyt pesukoneiden hajoamisen ja korvannut ne , mutta kiistää rikkomisen olleen tahallista .	NONE
Viestintäviraston mukaan tiettyjen haavoittuvuuksien onnistunut hyväksikäyttö mahdollistaa kohdejärjestelmän kaatamisen palvelunestolla .	NONE
Ogden selvisi tikeillä ja hänen tilansa on vakaa .	Ogden
Googlen päälakimies ja yrityskehitysjohtaja David Drummond liittyi Uberin hallitukseen vuonna 2013 .	David Drummond
KeySweeper on Samy Kamkar -nimisen hakkerin kehittämä usb-laturin näköinen laite , joka etsii lähistöllä olevat Microsoftin langattomat näppäimistöt ja alkaa kuunnella ja tallentaa näppäimenpainalluksia .	Samy Kamkar
Sandra Bullock ja George Clooney seikkailevat paljolti Linuxin avulla luodussa avaruusympäristössä .	Sandra Bullock, George Clooney
Myös kakkosena oleva HP ja kolmantena oleva Dell kasvattivat osuuttaan vuoden 2013 viimeisestä neljänneksestä .	NONE
Ilmeisesti Punatähti ei kuitenkaan ole kovin laajassa käytössä edes Pohjois-Koreassa , vaan yleisimmin tietokoneilla käytetään Windows XP:tä .	NONE
Yksi käynnistyi Helsingin Lasipalatsissa , toinen Kangasalla , kolmas Pälkäneen Laitikkalassa ja neljäs Savonlinnan Hiltulassa .	NONE
Aholan mukaan 30\_000 maksutapahtuman tuplaveloitus tarkoittaa rahassa mitattuna päälle miljoonaa euroa .	Aholan
Hekkalan mukaan käytännön toteuttamisessa oli vaikeaa erityisesti antennien sijoittelu , koska takaosan näytön tekniikka vie siltä tilaa .	Hekkalan
Suomalaisia kiinnostavat Viaplayssa erityisesti elokuvat ja jääkiekko .	NONE
Facebookin toimitusjohtaja Mark Zuckerberg avasi keskiviikkona Bogotassa , Kolumbiassa ilmaisen internetpalvelun , jonka takana on Facebookin sponsoroima Internet.org .	Mark Zuckerberg
Laitteen kokoa kiinnostavampaa voi kuitenkin olla , onko se suunnattu kuluttajille vai enemmän ammattikäyttöön .	NONE
Eikä massamuistiakaan ihan hirveästi ollut .	NONE
– Pc-myynti on kasvu-uralla .	NONE
Freelance-journalistien puheenjohtaja Heikki Jokinen pelkää alan yrittäjien ansioiden puolesta .	Heikki Jokinen
Syynä oli tulipalo Samsungin Etelä-Koreassa sijaitsevassa datakeskuksessa , jonne yhtiö on varmentanut palvelujaan .	NONE
Android Lollipopin osuus kohosi 1,6 prosenttiin käyttöjärjestelmäversion saavuttaessa viimein fyysisiä laitteita .	NONE
— Meillä on 120 hengen organisaatio , joten meillä ei ole mahdollisuutta kehittää useita laitteita samaan aikaan , Lassila sanoo .	Lassila
– Kyllä , tämä voi hyvinkin estää sopimuksen ja vaatia kumpaakin osapuolta mittelemään toisessa Kalifornian oikeudenkäynnissä , jonka on määrä alkaa maaliskuun lopussa , Müller arvioi .	Müller
– Mistäköhän Korean demokraattinen kansantasavalta on saanut hullun ajatuksen , että on ok murtaa yrityksiä ja varastaa heiltä ?	NONE
Mutta vaikka Eichin pätevyydestä tuskin on paljoa erimielisyyttä , on hän punainen vaate ainakin kahdelle Firefox-kehittäjälle .	Eichin
Amerikkalaiskirja Nokian kompuroinnista nojaa pitkälti anonyymeihin lähteisiin .	NONE
Krebs oli aiemmin viikolla kuullut maksukortteja käytetyn väärin kasvavaan tahtiin , ja yhteinen nimittäjä korteille oli Neiman Marcus .	Krebs
Kun https-salatulle sivulle on kerran annettu lupa käyttää puheentunnistusta , se tekee sen automaattisesti myös seuraavilla kerroilla sivulle saavuttaessa .	NONE
Kim Dotcomin viesti oli sitaatti , jonka alkuperäinen esittäjä oli Kim Dotcom .	Kim Dotcomin, Kim Dotcom
Amerikan TVkaistan juttu ratkaistaan korkeimmassa oikeudessa	NONE
Google maksaa takaisin Virus Shieldin lataajille	NONE
Lassila ei kommentoi , miten alempi hinta vaikuttaa yhtiön tulokseen .	Lassila
AndroidPolicen mukaan Androidin seuraavaan versioon halutaan uudet , verkkokuvakkeiden kanssa yhtenäiset kuvakkeet seuraaville sovelluksille : Play Music , Books , Movies sekä Games .	NONE
Ensimmäisten tietojen mukaan Anthemin murto tehtiin muunnetulla haittaohjelmalla , jollaisia perinteiset virustorjuntaohjelmat eivät välttämättä huomaa .	NONE
"Käytännössä Googlelle sanotaan "" Ok Google "" , jolloin hakukone tulkitsee käyttäjänsä toiveita ."	NONE
Suomalaisille puhelimen tekee kiinnostavaksi se , että sitä ovat suunnitelleet entiset Nokian työntekijät Yotaphonen Oulun tutkimuskeskuksessa .	NONE
Thunderstrike asentuu osaksi tietokoneen laiteohjelmistoa , ja Hudsonin mukaan sitä on asennuksen jälkeen mahdoton poistaa edes laiteohjelmiston päivityksellä .	Hudsonin
"Iso näyttötarkkuus ja "" aito pc-mäisyys "" johtaa yllättävään ongelmaan ."	NONE
Uudeksi puheenjohtajaksi nousee Microsoftin johtajistoon kuuluva John Thompson .	John Thompson
Vaikka nämä ovat vain erittäin kiistellyn internet-persoonan väittämiä , Yhdysvaltain NSA-viraston omat asiakirjat ovat todistaneet esimerkiksi Skypen olevan avoin NSA:n vakoilulle .	NONE
Finanssiryhmä OP joutui uudenvuodenaattona palvelunestohyökkäyksen kohteeksi , mutta palvelut toimivat jälleen .	NONE
Julkaisuajankohdaksi on Thurrottin mukaan valittu huhtikuu 2015 .	Thurrottin
Tässä on varmin tapa päästä ystävistä eroon Facebookissa	NONE
Viidenneksi ylsi Nokia Lumia 520 .	NONE
Readwritn haastatteleman tietoturva-asiantuntija Harry Sverdloven mukaan Prisonlocker on myös edeltäjäänsä parempi etsimään ulkoisia levyasemia .	Harry Sverdloven
Muualla on arvioitu , että kumpikin isku olisi tehty itäisestä Euroopasta käsin .	NONE
Julkiselta tililtä jaetut kuvat jäivät kenen tahansa linkkiä klikkaavan nähtäviksi , vaikka käyttäjä oli muuttanut tilin yksityiseksi .	NONE
– F-Secure on kehittänyt ja tuonut uusia ratkaisua saman alueen ongelmiin , mutta lähtee tarjonnassaan siitä , että kuluttajan tulee voida valita itse myös laitteensa ja voida käyttää esimerkiksi Google Play -sovelluskauppaa , Blackphonen esittelystä ei käy ilmi , toimiiko se Google Playn kanssa vai ei , Pirttilahti toteaa .	Pirttilahti
Ongelman korjaus on sisällytetty Hydran viimeisimpään päivitykseen .	NONE
Verovirasto joutui murron vuoksi sulkemaan verkkopalvelunsa kokonaan vähäksi aikaa .	NONE
Sony kertoi aiemmin hyllyttävänsä elokuvan , mutta sekin päätös sai osakseen arvostelua .	NONE
"Jollan ohjelmistojohtaja Marc Dillon tiivisti tviitissään "" Suomen ainoan matkapuhelinvalmistajan "" lanseeranneen puhelimensa Virossa ."	Marc Dillon
Asiaa tutkinut The Fool -sivusto huomauttaa , että vpn-yhteyksien estäminen sulkisi pois kaikki tietoturvasyistä vpn:ää käyttävät asiakkaat .	NONE
Rakennettava aurinkovoimala kattaa 12 neliökilometriä ja Apple ottaa sen tuottamasta sähköstä 130 megawattia .	NONE
"Nettipoliisi Marko "" Fobba "" Forss otti tänään blogissaan kantaa vanhempien oikeuteen lukea lastensa yksityisviestit sosiaalisessa mediassa ."	"Marko "" Fobba "" Forss"
Egyptin Twitterissä on lähetetty satoja tuhansia kertoja hashtagiä , joka käännettynä kuuluu “ äänestä parittajaa ” , BBC uutisoi .	NONE
F-Securen Mikko Hyppönen vahvistaa Twitterissä esiintyvän nuoren 17-vuotiaaksi suomalaisteiniksi .	Mikko Hyppönen
Samsung Galaxy S5 -puhelimessa on 16 megapikselin kamera sekä Exynos 6 - tai Snapdragon 805 -prosessori , SamMobile väittää .	NONE
Sholtsilla ei ole omaa autoa ja hän pääsee töihin vain yhtiön kuljetuksella .	Sholtsilla
Alila myös mainitsi tuolloin , että Suomessa on yhä kymmeniä tuhansia Windows Server 2003 -palvelimia , ja vaikka silloin kaikki yritysten it-vastaavat olisi laitettu liikekannalle , siltikään tuskin olisi saatu kaikkia asennuksia ajoissa tunkiolle .	Alila
Brendan Eich saattoi antaa vihiä nykyisestä kannastaan , kun hän korosti , ettei ole hänen tai Mozillan integriteetin hyväksi , jos mielipiteitä painostetaan muuttamaan .	Brendan Eich
Tässä on kysymys kilpailun mullistavasta nopeudesta , sanoi US Internetin toimitusjohtaja Joe Caldwell .	Joe Caldwell
Liiketappio kuitenkin kasvoi .	NONE
Uusi rahoituskierros merkinnee kuitenkin sitä , että listautuminen siirtyy ensi vuoteen .	NONE
Firefox-selaimesta tunnetun Mozilla Corporationin tuore toimitusjohtaja Brendan Eich erosi tehtävästä ja Mozillan omistavan säätiön hallituksesta torstaina .	Brendan Eich
Google ilmoitti myös radikaaleista muutoksista kokeellisessa , vuonna 2013 alkaneessa Glass Explorer -ohjelmassa , joka kehitti ja toi myyntiin virtuaalilasit .	NONE
Viime vuoden ensimmäisen puoliskon aikana Alibaban tukema Kuaidi Dache houkutteli asiakkaita maksamalla miljardi juania , noin 150 miljoonaa euroa tukiaisia kuljettajille ja asiakkaille .	NONE
Tällä viikolla hotelliketju luopui vapaassa käytössä olevien radiotaajuuksien häirinnästä myös kokoustiloissa .	NONE
Microsoft ja mobiilialan pitkäaikainen tietovuotaja Eldar Murtazin ajautuivat Twitter-väittelyyn rahasummista , joita Microsoft on käyttänyt Windows Phone -alustan edistämiseen .	Eldar Murtazin
Uberin johtajat ovat nähneet ruutukaappauksia ohjelmasta , joka näyttää esittelevän Googlen omien työntekijöiden käyttämää kyytipalvelua .	NONE
Kauppaketju tiesi ostajien raskauksista — nyt tietää murtautujakin ?	NONE
Amerikkalais-israelilainen yritys sai mediahuomiota viime vuoden toukokuussa , kun se veti pois tulostimensa aseintoilija Cody Wilsonilta .	Cody Wilsonilta
"Thresholdista tulee "" Windows 9 """	NONE
Ikäihmisille tehtyssä laitteessa satsataan käytettävyyteen ja etähallintaan .	NONE
Metasploit-hyökkäystyökalu sisältää hyökkäykset 11 WebView'n eri aukkoon .	NONE
Verkkokauppajätti Amazon.comin perustaja ja pääjohtaja Jeff Bezos joutui äkillisesti keskeyttämään Galapagossaarien ihailemisen keskiviikkona , muun muassa Cnet News.com ja Design & Trend kertovat .	Jeff Bezos
– Naimisissa olevana homopariskuntana ja yrityksemme perustajina olemme päättäneet boikotoida kaikkia Mozillan projekteja , aloittelevan rarebit-ohjelmistoyhtiön pääjohtaja Hampton Catlin kirjoittaa .	Hampton Catlin
– Kehitys tuo mukanaan myös uusitun käyttöliittymän , Dillon kirjoittaa .	Dillon
Shuttleworth oli kuitenkin vähäsanainen laitteen valmistajista .	Shuttleworth
Nokia yllätti iloisesti — liiketulos +28%	NONE
Ford esittelee aurinkopaneeleilla lataavan auton	NONE
Miljoonissa käytössä olevissa Android-puhelimissa on aukko , jota käyttämällä hakkerit voivat päästä muokkaamaan uhrin Facebook-tiliä .	NONE
– Vanhemmat pelaajat , vaikka ovatkin hitaampia , näyttävät paikkaavan puutetta yksinkertaisemmilla strategioilla ja käyttöliittymän tehokkaammalla hyödyntämisellä , Thompson sanoi .	Thompson
Datapalveluiden kasvua vauhditti langattoman laajakaistan käyttäjien lisääntyminen .	NONE
Durovin mukaan VKontaktea hallinnoivat tällä hetkellä oligarkit Ališer Usmanov ja Igor Setšin .	Durovin, Ališer Usmanov, Igor Setšin
On epäselvää , voiko kuka tahansa varata itselleen verkkotunnuksen whitehouse.plumbing ilman , että presidentti Obama , tai presidentti Nixonin perikunta pitää sitä itselleen kuuluvana .	Obama, Nixonin
Käräjäoikeuden tuomio vankeusrangaistuksista pysyi ennallaan .	NONE
Tarkkaa päivämäärää Mehdi ei sanonut , mutta hänen mukaansa konsolista voidaan kertoa paljon enemmän paikallistasolla huhtikuun lopulla .	Mehdi
Yotaphonen kahden näytön lisäksi sen tekee erityisen kiinnostavaksi se , että suuri osa venäläisen Yota Devices -yhtiön puhelimesta on kehitetty yhtiön tutkimusyksikössä Oulussa .	NONE
Elon Musk on sanonut , ettei hän halua viedä SpaceX:ää pörssiin , koska sen päämääränä oleva Marsin asuttaminen on liian pitkäaikainen projekti pörssiyritykselle .	Elon Musk
Viime vuonna yhtiö julkisti Nutlings-pelin , jota ladattiin pari miljoonaa kappaletta sovelluskaupoissa .	NONE
Ongelmasta on saatu ilmoituksia Yhdysvalloissa ja joissakin muissa maissa .	NONE
Mutta kun alkaa tarkastella kaistanleveyksiä ja pelien kokoa , siitä syntyy ongelmia , Spencer kertoi Official Xbox Magazinelle .	Spencer
Osassa testejä uuden 11-tuumaisen MacBook Airin 128 gigatavun levyä verrattiin viime vuoden 11-tuumaisen tietokoneen 256 gigatavun levyyn .	NONE
Amazon avasi puettavan teknologian kaupan	NONE
Vanjoki ei uskonut Applen aiheuttavan isompaa kolhua Nokian myyntiin .	Vanjoki
Mutta Snowden sai työskennellä viraston alihankkijalla Havaijilla melko rauhassa .	Snowden
Yhdysvaltain toiseksi suurin autonvalmistaja Ford Motor aikoo esitellä Las Vegasissa ensi viikolla aurinkopaneeleilla varustetun auton .	NONE
– Emme halua olla yhden käyttöjärjestelmän valmistaja .	NONE
Microsoft-vastaisuudestaan tunnettu McNealy olisi todennäköisesti johtanut Nokian hyvin eri kurssille kuin Stephen Elop .	McNealy, Stephen Elop
Lte-versio on vielä työn alla .	NONE
Valitettavasti SplashData ei kerro salasanakohtaisia lukuja , mutta jotain kuitenkin .	NONE
Elopin tienestit melkein 10 miljoonaa viime vuonna	Elopin
Gates kertoi pelänneensä , että tietty WordPerfectin ominaisuus aiheuttaa ongelmia Windows 95:n toimivuudelle ja voi kaataa tietokoneita .	Gates
Viruksen nimittäin uskotaan tarttuneen , kun tietokoneessa oleva videoiden toisto-ohjelmisto yritti päivittää itseään .	NONE
Aikaisemmin vastaava palvelu on avattu Sambiassa ja kahdessa muussa Afrikan maassa .	NONE
Vaatimukseen sisältyvät perintäkulut ylittävät ne enimmäismäärät , joita kuluttajilta voidaan Suomen perintälain mukaan periä .	NONE
Intialainen kännykkävalmistaja on suistanut Samsungin myös älypuhelintoimittajien ykköspaikalta .	NONE
– Meidän on noudatettava oikeuden päätöstä , mutta minun ei tarvitse kunnioittaa sitä , Erdogan sanoi lehdistölle muun muassa Wall Street Journalin mukaan .	Erdogan
OP:n pankkikortit olisivat toimineet myös verkkohyökkäyksen aikana , jos pankki olisi toteuttanut järjestelmänsä toisin , väittää F-Securen tutkimusjohtaja Mikko Hyppönen .	Mikko Hyppönen
Venäjällä tilapäisen turvapaikan saaneen tietovuotaja Edward Snowdenin viimeksi julkistetuista tiedostoista selviää , että NSA:n massiivinen tietourkinta kattaa myös tekstiviestit .	Edward Snowdenin
Sivustot , joista alkoi kantautua valituksia jo ainakin viime syksyn alussa , aiheuttavat edelleen päänvaivaa virkavallalle ja kuluttaja-asiamiehelle .	NONE
Näytöllä on kokoa 7,9 tuumaa kuvatarkkuuden ollessa 2048x1536 pikseliä .	NONE
Mikko Hyppösen mukaan järjestelmät voisivat myös havaita , jos yrityksen ulkopuolelta tulee viestejä , jotka lähettäjätietojen mukaan ovat yrityksen sisäisiä .	Mikko Hyppösen
Ne joutuivat osaksi uudenlaista bottiverkkoa , joka koostui saastutetuista laitteista ja jakoi roskapostia ja kalasteluviestejä arviolta 750\_000 kappaletta .	NONE
Tavoitteena on näin estää sekä tutkijoiden että poliisin väliintulo , kuten kävi Cryptowallin edeltäjän tai esikuvan Cryptolockerin kanssa .	NONE
